"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Egypt, Arab Rep.","EGY","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","21.8255051884216","19.7418860209558","19.5184708693255","23.5869266684977","24.8742368742369","20.1324210990951","20.4841941684047","19.1139340381884","17.4635683339898","16.5330661322645","17.0945777111444","17.7829783452321","17.3751077256679","18.1611208406305","31.2974177716743","35.546300832925","27.9181457506786","31.365790082705","33.9362115908207","42.9715246067986","42.8683992756551","43.498141105081","37.8687210545066","34.2105263157895","31.9620253164557","27.8820375335121","22.2222222222222","22.7184466019417","35.2272727272727","32.3376623376623","32.5678496868476","35.3777777777778","30.9130122214234","30.090206185567","28.0571428571429","27.6960784313726","26.1987794245859","24.8965776607747","25.7132915796799","23.3094928478544","22.8168185827698","22.330638416504","22.6708894167326","24.3832335329341","29.5899443643107","32.6090993500464","31.5687226809131","34.828141783029","38.6376326074819","31.596622529265","26.5871042599039","24.6882065494858","24.3148026512211","23.3551924317351","22.6760563380282","21.6620974671631","19.9010851110947","27.8180475395935","27.9263640649779","24.4799857040743","19.6534798296655","19.295823265447","21.8960790564233","21.3403342882993","",
"Euro area","EMU","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","19.5019682524911","19.2606479015421","19.3233268754487","20.537438424805","24.5814084671872","22.3052558275004","24.1890264798041","24.0518679300665","23.1156162842553","24.8335935361862","26.9380507261697","27.8500206780728","27.4247881859726","26.6622238166572","27.8033321242395","27.9720845428103","24.1126799328802","24.0527970413814","24.6025977086691","26.0611838967287","25.5583361473941","25.4909430931912","24.9197964691675","23.5617816311198","24.8119163056534","26.1944807297657","26.3131992859765","28.2205741242809","29.0821409047445","29.9129026688462","34.1324048372439","33.4335751579859","31.8532620651084","31.3741319778065","32.6724342201984","34.5137960928629","36.7533375043408","37.5933193816215","38.1989325159099","32.7935207682743","36.8116398351951","39.450953186578","39.8193746453561","39.4165802912299","39.6423666630272","40.5283482109376","40.0771404482245","41.8477379288726","43.0606877167187","43.8099612838948","40.9548696527305","44.4380388828648","51.8606719942163","46.9947701415924","",
"Eritrea","ERI","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.953583024649","71.5033107169133","82.8621152906693","82.9346092503987","87.3837499432927","85.7999538709925","80.0930820850693","86.7248286299297","58.2107413330059","61.2556705989949","64.8089828171642","67.5654964566073","59.7955078666408","54.9403177017381","38.3613366615876","28.7877069488713","26.132193400212","23.443517755704","31.0930888587001","29.2389528621013","","","","","","","","","","","","","",
"Spain","ESP","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","13.7005768147789","12.8900001311074","13.8514189735761","14.7960288069455","18.5239030470723","16.7219411492543","17.5229816323976","15.9229677703068","13.8554398523551","14.1418114861932","17.2819956343354","19.1102073995601","19.5651063458232","20.7078014277062","20.2526458704624","20.0159930512599","17.1621130339913","18.6082328555084","19.4243859664263","20.7964644848989","19.8999616408042","19.7317294529868","19.8042521750036","19.2545779765874","21.3483907299537","22.9644613141731","23.2246505749101","25.5110593848211","26.5804352013017","28.3071423051465","31.5327015345083","30.1370410210027","28.5378742610811","27.8201980109209","29.0912600182081","29.7585877718662","30.9004394134785","31.703851639984","30.280322752312","23.8512940474748","26.865556633508","29.1234127763898","29.2542984119139","28.9133156275228","30.1799222098486","30.2833562687193","29.6116448657886","31.2670509322886","32.1345964120382","31.6906621148431","28.9651031602513","32.7675046176609","38.8724320759099","34.1324706805738","",
"Estonia","EST","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.999591454774","79.0457646039902","73.1861262675433","71.6981931917923","80.6689784959639","83.203890024196","74.2503456699339","64.8682320515843","65.2512510886738","65.3433238899221","65.5974307148297","68.8836548744895","70.49029909985","73.3643829935577","71.3854203253559","70.2931634193843","55.8976580434008","68.6258213568171","80.4764549117819","83.7579774018928","81.1475215218144","77.3642096124932","72.4726968902071","72.2693705459549","70.3300925612348","70.5847297075262","68.3329936436289","69.2380878779785","80.8484898385821","87.9001575208055","77.0015416189322","",
"Ethiopia","ETH","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5460822119553","31.630605984481","28.9877135217855","29.0994642402923","30.2928105475922","27.0869722982698","23.4742626798764","22.8266990770053","20.8753243982814","16.878912700715","16.7133376825376","18.3515388544611","13.9924088899406","",
"European Union","EUU","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","19.9322635559893","19.607470348488","19.5952063581892","20.8918910363535","25.1121412685504","22.7258796041037","24.5730444712409","24.4020537387839","23.3903827297123","25.2095271453209","27.201213919004","28.0453831951442","27.7498477787063","27.0729378145194","28.1481166624404","28.4071085127647","24.6133654656377","24.5454595518358","25.0562129313941","26.4923802482671","25.9387722186065","25.6674537582455","25.1929219867128","23.9766275118938","25.2332200600347","26.6012005258785","26.7784407120029","28.7598038481634","29.6893926406787","30.4746340245355","34.7018752888276","34.0050481370842","32.5385239143258","32.1673346040383","33.5915913211344","35.491539696923","37.9305658730929","38.9397129547276","39.6435117303366","34.0195267117122","38.0529911327113","40.7099854447183","41.1081612296828","40.6656014636442","41.0459076474683","41.8085235607581","41.3868526669219","43.1663938962268","44.4488769583572","45.0318774993735","42.0972488714581","45.7848123345465","53.3022674129635","48.2884621963753","",
"Fragile and conflict affected situations","FCS","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.7281167668183","20.1159431422779","26.2683403471789","28.5038088055748","29.6157728671627","28.8186724033931","25.573626970237","22.8638784566439","23.8224578640487","23.0028258633386","32.3681664419092","30.1929759784444","31.6358901406078","30.536378796693","31.9130629640668","33.4296282961244","32.6674921220444","29.7055832602867","30.9406557448205","31.0955213849309","30.0623215952834","28.2570040454429","29.0069022219455","30.2454059793996","31.103892739781","30.2278698655082","25.1291158012087","24.9278954023776","25.1644262328892","26.5068320963762","26.4662911639189","23.2399421034152","26.2451145099582","28.1202744740872","28.9299190245674","",
"Finland","FIN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","25.5490352600713","24.8721360319743","24.1350470795251","24.9012644052578","29.5313756403129","28.1964504057777","25.7187581337263","25.5364088277753","24.7634084916189","28.5324088448408","32.1212121212121","30.3144951525183","28.7086371284352","28.724652254064","27.122862168332","27.3284671532847","24.3426510945178","24.4881377965551","24.2566061348734","24.8556057571382","23.6939888307462","22.2153187670429","24.6962941995141","26.8146244597594","28.4248615493237","28.3360757307981","29.4331074654089","30.4557437434546","29.5389060956066","28.6417943383141","32.8772747936005","30.5159287201012","30.1738075990299","30.7420541281622","32.3482906117512","36.3104708925947","38.9173960581045","39.0342084582939","41.2868784523276","34.0446254161279","37.0481591521523","39.7485517694974","40.4954635738454","39.2349764369991","37.8217677491438","36.1802542437391","36.3888798750214","37.772467134834","39.9943942562687","39.9458321803805","35.9702521712277","39.8675049444453","48.036253776435","42.5182935752964","",
"Fiji","FJI","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","51.9299530415825","57.4404356060606","49.6294233878211","49.0369419508893","43.8955539872971","44.7128532360984","39.4745843880413","42.0625170625171","51.3101536911061","60.3552798614131","67.1565656565657","60.5044074436827","54.8931920805835","59.4251734390486","59.4366091803524","58.8473059294814","58.8611408677022","58.5465270413574","58.432029228193","61.6003775464723","70.5091957562355","69.0430622009569","64.2522198942432","68.7058607722645","70.9211395452899","63.6726190476191","67.966652271063","61.7874671421481","73.8730692581708","59.4327056864841","63.7935013391539","65.1955326568268","64.1746479885176","69.4749584086648","58.4780301978048","52.3522931741991","50.5272492996339","51.006097519691","55.4866241995596","58.9505618148068","44.5140021968892","54.4718805685475","69.3324440977756","","",
"France","FRA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","12.5821262908065","12.4852387469721","12.1507192047589","12.4252993316307","13.0965841089371","12.5500515178144","13.1526741681034","13.2272131779746","13.5109681159865","14.8719461079989","15.610135568176","15.6901404324821","16.0342777586585","17.0808430737346","22.0294783001384","18.1417301785284","20.6024790419918","20.7049267737818","19.8378035751119","20.9228306073706","23.2435741526281","24.2953175449803","24.7583430182574","23.5493970165708","24.4949584840299","24.4680878029166","21.1202179601987","21.3916599649524","21.8023850552862","23.2110051386235","22.59758568885","22.5394312881118","21.517950603772","19.9093069269938","21.0008368568964","21.7420067714481","21.9894774043751","23.1731284270416","24.1686656996833","24.4636841396038","28.0279980425069","27.4626293461303","26.4018230910334","25.4619146196714","26.2116609694066","27.65927959839","28.9414290456532","29.2940266620733","29.9807331629246","26.3181640716005","28.7610671562408","31.0667881455656","31.3032784243658","31.2279485306189","31.4574540364356","31.8111924693795","31.8445463682721","33.0840141110421","33.8842788890102","33.5394177830602","30.2816679047993","32.5004326976615","39.2864747207143","36.279524212719","",
"Faroe Islands","FRO","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","52.212389380531","44.4444444444444","45.6031567080045","45.540844366725","43.8848920863309","40.4384632081615","43.2399263653099","44.598706732598","35.8555729984301","40.9158853105041","39.2740865790426","42.2698380151733","53.0976402901693","49.8354633810362","48.2874617737003","43.6179893673069","44.9427959341811","45.8875376075257","45.0514647664291","46.9630769230769","45.5783783783784","49.4202247191011","61.6387126019946","54.0373946989932","51.5249372084679","53.3146437994723","49.4018404907975","39.6925007844368","35.0487722838883","33.2874828060523","36.4675984752224","28.9014997973247","32.1798590965603","34.970297029703","48.9194841408156","48.8892492297714","44.9592716171127","51.7300114401932","59.2097941012799","53.3401679662825","49.559429791884","61.4859060267022","49.7135446908992","58.9159480716384","55.5951894788602","57.3765599352858","57.5214476472581","53.2021545385859","50.4605694590596","53.4119798403283","64.5990255698994","58.6193202501903","52.7282510333358","52.3941791303344","50.0163690319038","50.8736087818265","54.0561614716809","52.853529673679","48.7962924030704","51.9980208591034","62.3258117558492","56.6189827007871","",
"Micronesia, Fed. Sts.","FSM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","106.764502581507","","","","","","","","","","","","73.2878168279587","83.6636012495956","88.1423613547743","82.502418067821","78.276918604255","72.617736048678","76.4907297935145","71.7315720287056","76.0286416368792","78.1895719209444","75.8035639013448","77.2409215202694","76.1914924108367","85.9688058033382","86.915763477551","82.123301995224","82.1903581607033","81.471125782929","82.8639242102502","74.0315443422395","78.2314696298365","74.6122769230769","72.5809192200557","67.0332142857143","69.0552538071066","68.2255107526882","67.5059743589744","63.7985581395349","67.5368260869565","",
"Gabon","GAB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","32.6272095196205","31.6628120291076","30.7683996684865","45.3936620976737","35.9514815816693","37.2972972972973","39.5695264187958","48.0539071856287","49.2455146102841","54.0508644027053","37.988818326521","52.3311132254995","72.2578801843318","57.6660273122284","43.2606941081517","47.9022491349481","46.0992907801418","51.2605042016807","46.9213649851632","37.4030406453615","31.6301703163017","40.6955693187232","39.666919000757","43.542521086435","40.2004883691042","57.2809063645451","54.7043352846356","45.2195072263918","41.7914367793285","41.1980531636091","30.8589411329137","33.2714792537205","33.7932892329726","34.5484230291866","38.2510468214595","35.7476971557854","33.0076558637737","37.2322537068605","48.5684310018904","38.1189481017067","32.6697522310293","29.3633807625275","32.1501818428416","28.3731737105414","26.728381864986","23.9409270825355","28.077592735444","26.6038745775238","26.7991605832374","31.3328452395852","31.4941703485316","28.7540052056817","31.3924675039244","33.2776302665374","28.9994366216762","27.9177729544577","26.0980337724197","24.8419864730712","22.7375212062962","21.9970162214648","22.5145718306592","24.4091917128478","24.4843556565563","27.7503319259307","",
"United Kingdom","GBR","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","20.9614111770215","20.5238777522182","20.7261659858348","24.7558032419778","31.6283830216708","27.0812736790087","29.1054283507146","28.9393075005304","26.6690859370986","26.9848258262459","24.4055377071704","23.1293431443596","23.7025256602468","24.771153030486","27.5680506476512","26.7546550697572","25.414084682107","25.2676442270788","25.1809365783873","26.0267966080154","24.9113763312668","22.712070077751","23.3741489504143","24.9074525174713","25.7991054702387","25.215150643603","25.882616679469","25.2043989700075","24.9068353461839","25.3260969587289","26.8619089495181","27.2744484724749","26.8692732066014","26.1830324858106","26.3794223207123","27.4092063694058","29.4022980385017","27.4527931157936","29.1926455823293","28.12283300254","30.4160322973505","32.1778069157158","31.6074143016779","31.7096871437064","30.518589390469","29.3575990202724","30.7980588910172","32.2312989980226","32.9625368906995","33.0303533562736","29.1113418392136","29.4042618360024","35.3133356660075","32.2162006360962","",
"Georgia","GEO","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.7962298656538","46.3467829880044","45.2835446565417","45.4363223306161","31.3381385145722","66.2868632707775","71.7501478938092","109.130510916547","42.3267831001806","32.3703450949981","42.142841774792","37.1079349276199","38.0962813343447","39.6669292250666","38.8685585855559","42.3998497854077","46.1776485561822","47.9118105106725","51.2705556368268","56.6545080094852","57.5751156304064","58.0349045080184","48.6478372067163","49.2059203575782","51.6024928158167","54.0953002114923","52.8724195209005","55.7688121808209","56.8790621743661","54.9269603042158","56.707725205612","60.1521994975096","63.5057718296264","55.9907600072305","58.9265463408208","62.2165584682954","57.8841193508743","",
"Ghana","GHA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","35.4430379746835","36.4516129032258","28.4701114488348","27.4545454545455","23.8673139158576","26.7394270122783","19.631093544137","19.9468085106383","20.8235294117647","20.3398300849575","22.7091633466135","20.24","15.2042628774423","16.3953156241074","21.8025751072961","18.4364944160515","16.0435182347533","11.5470751590074","9.6874106547222","11.1615052087024","9.15476523849529","5.32316250378652","2.98203606667361","5.98898053662831","10.7705840827022","13.5893519274271","20.1355904363181","26.1855227882038","24.0621159136831","24.3432537358508","25.850287720007","25.5248032052346","28.7676403692637","36.4152010536918","36.7625168107589","32.9266483481043","40.0927619568381","52.9915470404013","46.7281914893617","49.6267650803215","67.2461725439646","64.8128376940797","54.8729912815685","56.6081030628332","60.3670092258015","61.7222971639139","39.8628637530195","40.8292316808483","44.4847683116359","42.3028725496475","45.901097808525","49.3588453047101","52.808816954646","35.318538506149","35.6046602824807","42.6895661009546","36.6837602962245","36.6714905104435","34.5036220155637","39.3752028696209","35.0500782295317","32.6527114432115","35.451412242532","34.9998302644838","",
"Gibraltar","GIB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2530787854551","21.0577412165766","21.3120529948073","20.4282932758344","22.9355833711082","20.9766987806443","17.8819971710782","19.2609158383707","17.7374442334341","16.8203876660116","16.6967305419004","15.6740868489473","18.4654325670549","17.8547358250775","19.8603371729124","20.5875985166216","19.8689639787901","17.2730544386322","17.7057122683229","24.0804425048731","45.561985953568","47.5700762475164","42.5437812808514","47.2995570961134","43.2053669152547","53.3524319845148","53.5369373306752","53.9558259926726","50.0834549289601","50.9458587644995","82.4679548110406","56.5913353153077","48.7770160108349","43.3732638929645","68.7954413842173","58.9768995109853","48.7466212613867","48.9771253382285","",
"Gambia, The","GMB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","43.5773274224193","47.1898483080513","50.9933527696793","51.0917109458023","40.9088572739789","37.1813100436681","40.7557432432432","42.38109375","43.7154972544234","43.6145978391357","46.3548873228325","47.5171174744616","59.8879743303571","63.2552130474224","63.5984727882557","66.7570311333647","59.6381602422238","62.482250979714","64.7891913152926","53.9166164173161","56.0983198506534","59.2869041517171","58.4532826518349","65.2774202177885","71.582679085085","34.6640272408911","36.8503769782072","36.4379064785144","28.6764609354065","35.5011489922873","29.1557227815931","25.3852955516743","28.565387616061","28.0159364396815","30.5611455661123","25.1084650526988","32.4855663356834","37.765006589094","29.3395166933091","30.1154326166684","29.3397562431418","26.2608870053629","24.6138992810955","26.0312868996824","26.3447001496494","25.780297578409","27.8589908793607","26.482754996429","36.4210353312654","28.9515244974666","25.3584531644371","37.252844786499","42.5242842292877","35.8320203806507","37.7878762852843","35.4806480369685","36.1520709046807","32.8315063993382","",
"Guinea-Bissau","GNB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","30.1886622208179","34.3119546167136","35.6301592805983","40.7264827920762","39.2484271759058","25.9467133966826","27.9353393323349","32.6021772408992","36.0531086610329","41.5264505622538","41.841894381061","35.7185592017785","41.2851952512703","32.2537232435095","51.2814144642169","57.7095329935217","31.8351051261118","38.9561509350744","51.1681942893035","46.1895163067898","37.0345133531428","37.7911226446654","50.111885777812","32.7168642672532","34.3093712456743","35.1432633013846","31.8357674176132","64.5873636018508","39.3951196891519","40.7705359801738","39.6445616542869","37.5040278925575","28.2204969889519","26.1017170850596","30.2588869731209","32.2214287557155","38.3829406200213","35.1242261051223","33.3723135538085","32.4674393680016","30.8751719385669","29.3193643906809","30.0112889962536","26.7430406090989","30.1755373568722","29.3236636269032","30.5259420089505","30.3793671863376","29.3620739934989","31.8137818932296","28.3919611246828","28.0685456139037","32.1211223466339","28.1505489888657","",
"Equatorial Guinea","GNQ","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.6070886820041","36.2071319224003","45.462495885091","39.4636564211627","47.8698671729483","58.9097918026514","39.2820339785109","44.7704306482886","39.239968263518","38.4159100730149","42.2195853462674","41.1879007790367","43.5651530381","44.0311468985135","43.7480428771542","37.0824347940291","31.839097550571","28.8459309342984","24.8409553263226","",
"Greece","GRC","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","13.9746948449116","13.5441527446301","14.1555396958321","14.6484619232212","16.0350443321509","16.3236690804828","14.9824504012678","14.6060481126968","15.0098511708396","14.9615442588097","14.6048239559526","14.542869891764","15.5263441660104","19.2718915811191","20.3925019785107","20.3159030900081","19.9789197895259","19.8363440224466","18.6877769497485","19.5266217474124","24.229588970048","24.6987279286076","23.6355742709807","23.6902249241888","23.1129353827768","23.2631925267507","23.9377976128056","23.2057419894464","22.3467094852765","23.82325592721","24.3139691998969","23.3964817257264","22.9654502840077","22.0392804676088","20.8301695683564","21.7558214495402","22.5075465825416","23.0682195187208","26.0039798757566","28.7601191111593","35.1013997962753","33.6978743793252","29.6702347678407","29.0208197707737","29.2160067589458","29.3630031508258","30.329773779727","32.7774943504585","34.3204916281311","27.6480773891011","29.1936843254168","30.9853934922685","33.4284650145065","32.627537198852","33.9185692513027","33.085423586627","32.4782765724963","36.1032862068475","40.6071874522328","41.0298090980773","38.8433569445986","47.7522509396405","58.6593231211582","48.4480311941784","",
"Grenada","GRD","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.501392594901","48.8657074560158","58.6472672201639","51.8907405087082","58.7647889738963","70.394091376455","55.0262482673194","76.4163943742009","92.5500100609904","63.4664108755334","58.2108160084883","48.61576076735","45.5215358812404","45.0726252078338","43.5150221202513","45.3221117220578","51.148051064511","46.7481791092138","49.7161311253005","","","",
"Guatemala","GTM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","14.5362221671351","13.4949394905674","13.422525358517","15.9328476401647","18.0894479323723","19.6109373299487","19.134248939383","19.5115239078087","18.4166407947842","17.4303379637599","17.7783613445378","18.6970979443773","18.536144291629","20.2047322043931","25.6650332331182","23.5332839628075","27.5834408822559","26.256729267157","27.2625448139378","25.8511278112268","24.9190856359552","23.6015094881844","18.6876213842247","14.5524844396692","15.1510030079092","12.9840160733461","14.5921194936727","22.2940550458823","21.9362386547453","22.4740972824037","24.8419645279651","21.5676502615202","27.2962596372204","26.0758970457648","24.850947749203","25.4303863115023","22.5828356581591","23.5958431339438","26.2521333421554","27.3555827290684","28.950553509261","42.0054848917618","40.3785347273026","40.8212394697631","42.7954626492149","41.6487980943867","42.572090305199","43.0208467063922","40.0543846004484","33.6728604918074","36.8997282404628","37.9793452571685","36.6923266987792","34.687065356075","33.3389163566937","30.0635456298848","27.6196482241031","27.5743740998868","28.8423555448314","27.9047665962287","24.7971489282314","31.6229651082327","35.4851744015124","31.6269582863156","",
"Guam","GUM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.6134354743665","46.3435135892407","46.1359524424916","43.7455494896748","49.056158565361","56.6067773481919","57.3851438385573","54.6603148301574","54.9403919983835","59.169341894061","57.6828110161444","60.0296351176144","59.5187165775401","53.26780479393","51.4489069649212","50.291036088475","53.7101305569327","55.8143194335169","57.2684246112238","58.7423804940648","63.9797395079595","","",
"Guyana","GUY","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","56.9568197395476","52.9817953546767","44.8833034111311","46.133421838699","53.5190176699611","57.6551724137931","60.1594650205761","59.7930872325417","55.1468988030468","55.4352186121139","57.0014936519791","54.688884949477","58.7685633238779","68.8895781637717","66.4187702943333","74.9052631578947","91.0043130006162","78.7676713790344","63.0985248875917","69.2255486011613","93.6405835543767","92.3105943838819","70.0829875518672","64.5776566757493","51.358986689177","61.8820512820513","53.2119840189854","90.7625844384868","67.9313718688103","73.5334050455027","79.8595600329228","120.294560642612","149.224662558309","131.046846289155","117.115867970617","112.116602014028","108.71622317812","109.47660608457","107.909676606741","104.550843062155","110.687397263141","106.70271738886","104.421892936582","99.4857936750333","105.16261371892","109.727888738605","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","13.0219277655671","13.0323857732807","13.3475455549831","14.957195952662","18.4735144908986","17.0599605594043","17.9027726170726","18.1427593583715","17.6839847001278","19.5119205437668","20.9204747271114","20.2374851355458","19.508745148693","18.6985290837568","19.1357907449368","18.4962676951203","17.3208584545215","17.7941548238978","18.1270425196894","18.9474735199728","19.3116387934622","18.6056997522636","19.2573377473917","18.0633134494219","18.6335747263196","19.9093013668035","20.5494759117794","21.3952954678447","21.4819855205084","21.5175783123413","23.3179553134142","22.7358278409011","22.5621067885251","23.1870504160623","24.8199797890083","26.2172130303276","28.0281482615238","29.1311349498162","30.6172157807507","25.9113528795892","28.49006311781","30.5846718086744","30.3550084434957","30.5453683209986","30.744888352205","29.5394054210374","28.5686657455733","29.6608617311241","30.4700847173349","29.9116779370728","27.7357100006226","30.0992027092713","33.0091067607507","30.9315958858492","",
"Hong Kong SAR, China","HKG","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","90.6371562709591","86.6582249338091","80.1956459192481","80.585464333782","72.2640292410234","79.4426550903235","75.9741518578352","84.8303393213573","86.1449812213819","85.4842897948585","85.1542296015892","76.4442926768696","79.1080891426912","81.8416596104996","77.8075782935732","78.7621128633859","76.8285028109819","84.5701895502553","88.3389090521869","89.2618664661361","92.0514120453053","84.3044820285197","92.2620937863872","95.9544566246298","93.8805154461255","95.6019031276811","102.356815360843","111.207185094276","106.866359275232","108.731159971698","112.532781348227","117.466331322092","113.61145422713","118.135402673374","130.689647776688","123.169251866549","118.398814929615","110.298576380235","107.553738648435","121.62256327285","118.07928292341","123.919694205301","141.678675928188","159.065157420675","165.236292821103","174.023498171751","175.737056233629","183.24162936526","170.262498907636","199.447963556362","209.002290080282","214.71896493916","221.009958822525","212.885458218013","193.508347649149","184.722102884528","187.893267098083","188.553266542735","176.092205965367","174.375222597563","198.445417721854","190.393811848496","176.038779165958","",
"Honduras","HND","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","23.0299419037688","21.9258843346435","22.0760799484204","24.7196489517309","24.7483588621444","26.8160817851175","30.0754614055823","30.5467313158335","31.617192331478","30.8682611625553","34.1078838174274","30.5061559507524","28.2067265384014","33.0958922244324","44.0792653455776","39.6797153024911","38.1676572020644","39.263256641607","39.8702534519635","41.7424893196841","45.2485991413059","41.7500652644623","30.3209449205458","31.9129682991949","34.3483547682166","32.7095054099712","30.1550606994958","27.5165406764238","30.9030945863113","35.7803362367954","39.2920137662249","40.7977423726367","42.8478473041468","47.5773544990343","55.8043255742804","54.0137547215984","60.6914429643047","61.8457115128153","64.2539103994588","67.1971456624257","66.4199815853478","64.5613715073255","65.2668723958051","68.154249680362","77.0387752890733","77.4839263031749","77.0771930504925","81.5616233786251","84.4236785054621","57.3747551991386","63.6829320449336","70.9592159217832","70.2854169866486","68.3645589279634","65.4124425546899","62.097647897982","57.1016121691742","58.7192562426045","62.0963456541272","59.2410142548624","52.1257162805914","64.0072450999929","70.2593431190701","60.9429036101699","",
"Heavily indebted poor countries (HIPC)","HPC","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","23.3962663828244","24.231889747647","23.3985310565684","22.7153644013436","21.5082506828103","22.1023002093599","25.9014163967627","24.4023195985762","28.7000528099875","29.1954812669901","29.1289275581467","28.4914090273932","29.7220985951786","29.8141810759638","28.2953885957892","28.8602700631053","29.8281855380942","30.4220647788864","31.5422507912228","33.2337550836985","32.8161951681576","34.613458312473","35.5914856969152","32.2268402671777","34.2632848036284","36.6085154695865","38.0671291874139","36.7365372638662","35.8071318558611","34.6404020000585","32.5793535776565","31.8408354483465","32.6084522177301","31.5612968766397","28.3491109842785","30.7331180634319","33.3998765753996","29.7095257549078","",
"Croatia","HRV","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.4975569793395","36.7469840588175","43.8397826820839","35.8478772819081","36.1266396781648","39.5121605843111","42.3066746873873","45.2694510237026","45.8969453074213","45.082726473124","45.0896838484012","45.9655144650503","45.7905446403689","46.1001068950213","37.5971499037889","37.1392023480675","39.722817073075","40.3010489406869","41.445201034724","42.7956840393101","45.2154499097051","45.5142407228836","48.3080208721937","49.9586073447811","50.8927782779613","48.2564222170774","52.5287254424248","65.7168860772854","54.7667601446359","",
